,Symbol,National Common Name,Genus
1044,Symbol_VUOCG,NCN_sixweeks_fescue,Genus_Vulpia
1045,Symbol_VUOCG,,Genus_Festuca
1046,Symbol_VUOCG,,Genus_Festuca
1047,Symbol_VUOCG,,Genus_Festuca
1048,Symbol_VUOCG,,Genus_Festuca
1049,Symbol_VUOCG,,Genus_Festuca
1050,Symbol_VUOCG,,Genus_Vulpia
1051,Symbol_VUOCO,NCN_sixweeks_fescue,Genus_Vulpia
1052,Symbol_VUOCO,,Genus_Festuca
1053,Symbol_VUOCO,,Genus_Festuca
1054,Symbol_ZIAQ,NCN_annual_wildrice,Genus_Zizania
1055,Symbol_ZIAQA2,NCN_annual_wildrice,Genus_Zizania
1056,Symbol_ZIAQA2,,Genus_Zizania
1057,Symbol_ZIZAN,NCN_wildrice,Genus_Zizania
